person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,33360.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,2500,7.14,0,0.07,N,3
25,45000.0,RENT,4.0,MEDICAL,A,3000,7.9,0,0.07,N,4
24,33390.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,11.011694892245036,0,0.3,N,4
24,45000.0,RENT,8.0,MEDICAL,A,3000,7.49,0,0.07,N,4
24,45000.0,RENT,1.0,DEBTCONSOLIDATION,B,3000,9.99,0,0.07,N,4
22,45000.0,RENT,3.0,PERSONAL,B,3000,11.99,0,0.07,N,4
26,39000.0,RENT,11.0,EDUCATION,C,3000,11.011694892245036,1,0.08,Y,2
24,39000.0,RENT,0.0,MEDICAL,D,3000,14.61,1,0.08,Y,4
22,45000.0,RENT,2.0,EDUCATION,A,3000,11.011694892245036,0,0.07,N,3
24,45000.0,RENT,4.0,VENTURE,A,3000,9.32,0,0.07,N,2
21,39327.0,RENT,5.0,MEDICAL,D,3000,13.67,1,0.08,N,2
23,33600.0,MORTGAGE,3.0,MEDICAL,A,4200,11.011694892245036,0,0.13,N,3
24,39996.0,RENT,2.0,EDUCATION,C,3000,11.011694892245036,1,0.08,Y,3
25,33600.0,MORTGAGE,9.0,MEDICAL,A,7125,7.51,0,0.21,N,3
22,33600.0,OWN,1.0,MEDICAL,D,5000,18.25,0,0.15,N,2
24,33600.0,MORTGAGE,3.0,PERSONAL,A,2500,8.9,0,0.07,N,2
24,40000.0,RENT,,EDUCATION,D,3000,17.27,1,0.07,N,2
25,46250.0,RENT,2.0,MEDICAL,A,3000,11.011694892245036,0,0.06,N,3
23,33600.0,MORTGAGE,8.0,PERSONAL,A,8000,6.99,0,0.24,N,2
22,47000.0,RENT,3.0,EDUCATION,A,3000,6.62,0,0.06,N,2
21,47208.0,RENT,2.0,PERSONAL,C,3000,13.92,0,0.06,Y,2
25,33600.0,OWN,9.0,VENTURE,A,9750,11.011694892245036,0,0.29,N,3
26,47500.0,RENT,8.0,VENTURE,A,3000,6.76,0,0.06,N,2
23,33600.0,MORTGAGE,,DEBTCONSOLIDATION,C,4000,14.79,0,0.12,N,2
24,42000.0,RENT,9.0,DEBTCONSOLIDATION,E,3000,11.011694892245036,1,0.07,Y,3
24,33600.0,MORTGAGE,,VENTURE,A,12000,5.42,0,0.36,N,2
25,48000.0,RENT,2.0,DEBTCONSOLIDATION,A,3000,11.011694892245036,0,0.06,N,4
22,48000.0,RENT,0.0,PERSONAL,C,3000,14.79,0,0.06,N,2
25,48000.0,RENT,0.0,EDUCATION,C,3000,13.47,0,0.06,Y,4
21,48000.0,RENT,2.0,EDUCATION,B,3000,9.76,0,0.06,N,4
26,48000.0,RENT,4.0,MEDICAL,B,3000,10.14,0,0.06,N,3
25,33600.0,MORTGAGE,1.0,VENTURE,B,12000,9.99,0,0.36,N,3
22,49800.0,RENT,1.0,PERSONAL,A,3000,7.88,0,0.06,N,3
25,50000.0,RENT,5.0,HOMEIMPROVEMENT,A,3000,6.03,0,0.06,N,3
26,44000.0,RENT,0.0,HOMEIMPROVEMENT,A,3000,7.49,1,0.07,N,4
23,50000.0,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.06,N,2
23,44000.0,RENT,4.0,DEBTCONSOLIDATION,A,3000,7.66,1,0.07,N,4
23,50000.0,RENT,0.0,EDUCATION,A,3000,6.91,0,0.06,N,2
22,33600.0,MORTGAGE,7.0,EDUCATION,A,10750,7.88,0,0.32,N,2
23,44000.0,RENT,4.0,PERSONAL,B,3000,9.62,1,0.07,N,4
22,33600.0,MORTGAGE,6.0,VENTURE,A,5000,7.14,0,0.15,N,3
23,50000.0,RENT,6.0,EDUCATION,C,3000,11.011694892245036,0,0.06,Y,2
26,50000.0,RENT,8.0,PERSONAL,B,3000,9.88,0,0.06,N,4
22,50000.0,RENT,6.0,PERSONAL,B,3000,10.99,0,0.06,N,3
24,51000.0,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.9,0,0.06,N,2
24,51600.0,RENT,8.0,HOMEIMPROVEMENT,B,3000,10.65,0,0.06,N,3
24,51600.0,RENT,1.0,HOMEIMPROVEMENT,C,3000,12.68,0,0.06,Y,4
24,51684.0,RENT,8.0,PERSONAL,B,3000,10.59,0,0.06,N,2
22,45996.0,RENT,0.0,MEDICAL,D,3000,15.62,1,0.07,Y,2
23,51996.0,RENT,1.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.06,N,2
22,33640.0,MORTGAGE,4.0,VENTURE,B,12000,10.65,0,0.36,N,3
23,52000.0,RENT,0.0,EDUCATION,A,3000,5.99,0,0.06,N,2
25,52000.0,RENT,1.0,DEBTCONSOLIDATION,C,3000,12.99,0,0.06,Y,4
22,33685.0,MORTGAGE,6.0,EDUCATION,C,5000,13.85,0,0.15,N,3
25,48600.0,RENT,0.0,MEDICAL,A,12000,11.011694892245036,0,0.25,N,4
22,48609.0,RENT,6.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.25,N,3
26,33800.0,MORTGAGE,9.0,VENTURE,A,14400,7.88,0,0.43,N,3
23,48645.0,RENT,1.0,VENTURE,B,12000,10.25,0,0.25,N,4
25,33800.0,MORTGAGE,2.0,EDUCATION,D,10000,15.31,0,0.3,N,4
23,33800.0,OWN,4.0,EDUCATION,D,13000,15.31,0,0.38,Y,4
23,48672.0,RENT,6.0,EDUCATION,A,12000,7.42,0,0.25,N,3
26,49200.0,RENT,,DEBTCONSOLIDATION,C,12000,15.23,0,0.24,Y,3
23,33990.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,1000,10.59,1,0.03,N,2
25,49600.0,RENT,9.0,EDUCATION,A,12000,7.14,0,0.24,N,4
24,33996.0,MORTGAGE,8.0,VENTURE,D,4000,14.91,0,0.12,Y,2
25,50000.0,RENT,3.0,PERSONAL,D,12000,16.77,0,0.24,N,3
26,50000.0,RENT,1.0,VENTURE,B,12000,11.011694892245036,0,0.24,N,4
24,33996.0,OWN,,MEDICAL,B,5100,11.12,0,0.15,N,4
21,33996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,7.88,1,0.07,N,3
22,33996.0,OWN,0.0,VENTURE,D,10000,14.96,0,0.29,Y,3
21,50000.0,RENT,0.0,PERSONAL,B,12000,11.71,0,0.24,N,3
23,50000.0,RENT,0.0,EDUCATION,B,12000,10.59,0,0.24,N,3
24,50000.0,RENT,3.0,EDUCATION,E,12000,17.14,0,0.24,N,4
24,44000.0,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.23,1,0.27,N,3
23,50000.0,RENT,1.0,DEBTCONSOLIDATION,A,12000,6.54,0,0.24,N,3
22,44000.0,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.86,1,0.27,N,2
24,50000.0,RENT,1.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.24,N,4
25,50000.0,RENT,2.0,EDUCATION,A,12000,7.88,0,0.24,N,4
23,44000.0,RENT,2.0,MEDICAL,D,12000,11.011694892245036,1,0.27,N,4
25,50000.0,RENT,5.0,PERSONAL,A,12000,7.88,0,0.24,N,2
23,50000.0,RENT,1.0,EDUCATION,C,12000,12.87,0,0.24,Y,2
22,50004.0,RENT,6.0,PERSONAL,B,12000,10.0,0,0.24,N,2
25,44004.0,RENT,3.0,MEDICAL,D,12000,15.31,1,0.27,Y,3
23,44004.0,RENT,0.0,VENTURE,E,12000,16.0,1,0.27,N,2
22,50361.0,RENT,6.0,EDUCATION,C,12000,12.73,0,0.24,N,4
26,34000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.35,N,4
25,50400.0,RENT,7.0,DEBTCONSOLIDATION,B,12000,11.011694892245036,0,0.24,N,3
23,50500.0,RENT,1.0,VENTURE,B,12000,11.58,0,0.24,N,4
25,34000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,12.42,0,0.29,N,3
25,34000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2500,6.03,0,0.07,N,2
23,34000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,6.99,0,0.29,N,4
23,51000.0,RENT,3.0,EDUCATION,C,12000,12.99,0,0.24,N,3
22,45449.0,RENT,6.0,MEDICAL,B,12000,11.011694892245036,1,0.26,N,4
25,51996.0,RENT,8.0,MEDICAL,B,12000,12.21,0,0.23,N,4
24,52000.0,RENT,7.0,PERSONAL,A,12000,7.51,0,0.23,N,3
25,34000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,2000,7.66,1,0.06,N,4
22,52000.0,RENT,6.0,EDUCATION,B,12000,11.99,0,0.23,N,3
23,34000.0,OWN,7.0,VENTURE,A,10950,7.29,0,0.32,N,2
26,34000.0,MORTGAGE,5.0,PERSONAL,A,5000,5.79,0,0.15,N,4
22,52000.0,RENT,1.0,EDUCATION,C,12000,13.61,0,0.23,Y,3
26,34000.0,MORTGAGE,8.0,PERSONAL,A,6000,6.92,0,0.18,N,4
22,52000.0,RENT,3.0,PERSONAL,C,12000,13.57,0,0.23,Y,2
21,34000.0,MORTGAGE,5.0,EDUCATION,A,6000,6.76,0,0.18,N,2
25,46800.0,RENT,5.0,HOMEIMPROVEMENT,C,12000,13.11,1,0.26,Y,4
21,34000.0,MORTGAGE,5.0,PERSONAL,A,7200,6.76,1,0.21,N,2
24,34000.0,MORTGAGE,1.0,PERSONAL,C,5100,14.35,0,0.15,N,4
23,47000.0,RENT,7.0,DEBTCONSOLIDATION,D,12000,16.29,1,0.26,Y,3
24,53000.0,RENT,6.0,VENTURE,B,12000,11.11,0,0.23,N,3
26,53000.0,RENT,4.0,PERSONAL,D,12000,14.59,0,0.23,Y,3
22,34000.0,MORTGAGE,5.0,MEDICAL,B,11500,10.99,0,0.34,N,2
24,53000.0,RENT,7.0,MEDICAL,C,12000,12.53,0,0.23,Y,4
23,54000.0,RENT,7.0,PERSONAL,C,12000,11.011694892245036,0,0.22,Y,3
22,54000.0,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.22,N,2
25,34000.0,MORTGAGE,2.0,MEDICAL,D,6000,15.7,1,0.18,Y,3
22,54000.0,RENT,6.0,DEBTCONSOLIDATION,A,12000,8.49,0,0.22,N,4
24,54000.0,RENT,6.0,EDUCATION,A,12000,8.49,0,0.22,N,4
23,54000.0,RENT,8.0,VENTURE,B,12000,11.36,0,0.22,N,2
22,48400.0,RENT,6.0,VENTURE,C,12000,14.65,1,0.25,Y,3
25,34000.0,MORTGAGE,0.0,MEDICAL,C,10000,12.87,0,0.29,Y,4
25,54996.0,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.22,N,2
24,34000.0,MORTGAGE,0.0,MEDICAL,B,10000,12.18,0,0.29,N,4
26,54996.0,RENT,2.0,PERSONAL,A,12000,7.88,0,0.22,N,4
23,34000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,19000,11.48,0,0.56,N,4
22,54996.0,RENT,6.0,VENTURE,A,12000,8.32,0,0.22,N,4
26,55000.0,RENT,10.0,PERSONAL,B,12000,12.42,0,0.22,N,3
24,34000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,D,6000,14.11,0,0.18,N,4
25,34000.0,MORTGAGE,1.0,EDUCATION,B,10000,11.26,0,0.29,N,3
25,55000.0,RENT,9.0,EDUCATION,B,12000,10.65,0,0.22,N,3
22,34000.0,MORTGAGE,6.0,EDUCATION,A,5000,9.63,0,0.15,N,3
21,55000.0,RENT,5.0,VENTURE,B,12000,10.62,0,0.22,N,2
25,34000.0,MORTGAGE,1.0,EDUCATION,C,7000,11.28,0,0.21,N,2
25,49000.0,RENT,1.0,DEBTCONSOLIDATION,D,12000,13.49,1,0.24,N,2
24,34000.0,OWN,8.0,VENTURE,C,10000,11.011694892245036,0,0.29,Y,3
22,55008.0,RENT,6.0,EDUCATION,C,12000,13.79,0,0.22,N,2
24,55032.0,RENT,8.0,EDUCATION,A,12000,9.63,0,0.22,N,2
21,34056.0,OWN,6.0,PERSONAL,B,1500,10.65,0,0.04,N,3
22,55555.0,RENT,7.0,EDUCATION,E,12000,11.011694892245036,0,0.22,N,4
22,56000.0,RENT,1.0,EDUCATION,A,12000,6.91,0,0.21,N,2
23,34174.0,MORTGAGE,8.0,PERSONAL,C,9000,13.47,0,0.26,N,4
23,34200.0,MORTGAGE,,MEDICAL,A,5500,7.49,0,0.16,N,4
21,56000.0,RENT,5.0,VENTURE,B,12000,10.75,0,0.21,N,4
24,56000.0,RENT,8.0,VENTURE,B,12000,11.49,0,0.21,N,2
23,56000.0,RENT,2.0,PERSONAL,B,12000,10.75,0,0.21,N,3
24,56000.0,RENT,4.0,HOMEIMPROVEMENT,A,12000,8.94,0,0.21,N,3
24,56000.0,RENT,0.0,VENTURE,C,12000,14.26,0,0.21,Y,2
25,50100.0,RENT,1.0,PERSONAL,D,12000,14.74,1,0.24,Y,2
22,56755.0,RENT,5.0,EDUCATION,B,12000,10.99,0,0.21,N,2
23,57000.0,RENT,0.0,EDUCATION,C,12000,11.011694892245036,0,0.21,N,4
26,57000.0,RENT,0.0,MEDICAL,B,12000,10.99,0,0.21,N,4
23,34348.0,MORTGAGE,7.0,EDUCATION,A,5000,7.9,0,0.15,N,3
23,51000.0,RENT,3.0,DEBTCONSOLIDATION,E,12000,17.99,1,0.24,Y,4
21,57000.0,RENT,5.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.21,N,4
24,51000.0,RENT,3.0,PERSONAL,A,12000,7.88,1,0.24,N,3
22,57000.0,RENT,6.0,EDUCATION,C,12000,13.11,0,0.21,N,2
23,57000.0,RENT,4.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.21,N,2
23,57720.0,RENT,8.0,DEBTCONSOLIDATION,C,12000,12.87,0,0.21,Y,3
25,51780.0,RENT,8.0,MEDICAL,C,12000,13.47,1,0.23,N,3
23,51840.0,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,1,0.23,Y,3
21,34500.0,MORTGAGE,3.0,EDUCATION,A,6400,7.51,0,0.19,N,2
26,58000.0,RENT,5.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.21,N,3
22,58000.0,RENT,6.0,VENTURE,B,12000,11.49,0,0.21,N,4
24,58000.0,RENT,6.0,EDUCATION,C,12000,13.11,0,0.21,N,2
24,52260.0,RENT,6.0,MEDICAL,B,12000,9.99,1,0.23,N,4
26,34515.0,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5400,7.68,0,0.16,N,4
22,59000.0,RENT,6.0,PERSONAL,B,12000,10.37,0,0.2,N,3
23,34560.0,MORTGAGE,1.0,MEDICAL,B,10000,10.59,0,0.29,N,2
24,52000.0,RENT,8.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.06,N,4
24,52000.0,RENT,3.0,MEDICAL,A,3000,11.011694892245036,0,0.06,N,2
23,52800.0,RENT,6.0,MEDICAL,B,3000,10.99,0,0.06,N,4
23,34600.0,MORTGAGE,5.0,EDUCATION,B,6800,12.69,0,0.2,N,4
24,34600.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.12,N,2
25,53000.0,RENT,6.0,MEDICAL,C,3000,13.99,0,0.06,Y,2
21,53000.0,RENT,3.0,EDUCATION,D,3000,11.011694892245036,0,0.06,N,4
23,34662.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3000,10.75,1,0.09,N,4
22,54000.0,RENT,2.0,MEDICAL,A,3000,11.011694892245036,0,0.06,N,4
22,34800.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,1500,13.49,0,0.04,Y,3
25,54000.0,RENT,1.0,VENTURE,A,3000,9.32,0,0.06,N,3
26,34800.0,MORTGAGE,4.0,MEDICAL,B,5975,11.49,0,0.17,N,4
25,34800.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5125,6.99,1,0.15,N,2
25,34800.0,MORTGAGE,,DEBTCONSOLIDATION,A,9450,5.99,0,0.27,N,4
23,55000.0,RENT,2.0,EDUCATION,A,3000,6.99,0,0.05,N,2
22,55000.0,RENT,6.0,PERSONAL,C,3000,12.68,0,0.05,Y,4
25,49000.0,RENT,2.0,VENTURE,C,3000,12.68,1,0.06,Y,3
22,49000.0,RENT,7.0,DEBTCONSOLIDATION,C,3000,12.23,1,0.06,Y,2
26,55000.0,RENT,1.0,DEBTCONSOLIDATION,C,3000,11.011694892245036,0,0.05,N,2
23,55000.0,RENT,2.0,VENTURE,B,3000,9.88,0,0.05,N,2
25,55000.0,RENT,0.0,MEDICAL,A,3000,6.39,0,0.05,N,4
22,55500.0,RENT,6.0,MEDICAL,B,3000,10.59,0,0.05,N,3
22,34900.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,9.99,0,0.11,N,2
25,56000.0,RENT,2.0,PERSONAL,B,3000,12.69,0,0.05,N,3
24,50000.0,RENT,3.0,MEDICAL,C,3000,11.011694892245036,1,0.06,N,2
22,34977.0,MORTGAGE,5.0,PERSONAL,D,13000,16.0,0,0.37,N,2
25,34980.0,MORTGAGE,1.0,VENTURE,B,6000,11.48,0,0.17,N,2
25,50160.0,RENT,0.0,DEBTCONSOLIDATION,D,3000,14.42,1,0.06,N,2
23,34992.0,MORTGAGE,4.0,EDUCATION,F,22550,15.96,0,0.64,Y,3
21,57000.0,RENT,3.0,PERSONAL,A,3000,5.42,0,0.05,N,3
24,35000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8000,11.71,0,0.23,N,2
24,57000.0,RENT,1.0,MEDICAL,A,3000,7.88,0,0.05,N,3
23,35000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,12000,12.42,0,0.34,N,2
22,58000.0,RENT,6.0,EDUCATION,B,3000,11.83,0,0.05,N,2
23,58500.0,RENT,2.0,DEBTCONSOLIDATION,B,3000,9.88,0,0.05,N,2
23,59000.0,RENT,5.0,DEBTCONSOLIDATION,A,3000,7.14,0,0.05,N,2
23,59300.0,RENT,1.0,MEDICAL,A,3000,9.63,0,0.05,N,3
21,35000.0,OWN,5.0,VENTURE,B,10000,11.011694892245036,0,0.29,N,4
23,35000.0,OWN,7.0,MEDICAL,B,5000,11.71,0,0.14,N,4
25,60000.0,RENT,5.0,EDUCATION,D,3000,17.58,0,0.05,Y,2
26,60000.0,RENT,5.0,VENTURE,C,3000,15.62,0,0.05,N,2
26,35000.0,OWN,3.0,HOMEIMPROVEMENT,A,4800,6.03,0,0.14,N,2
24,35000.0,MORTGAGE,3.0,MEDICAL,C,15000,14.27,0,0.43,N,2
26,60000.0,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.0,0,0.05,N,3
23,60000.0,RENT,1.0,DEBTCONSOLIDATION,A,3000,7.51,0,0.05,N,2
23,60000.0,RENT,1.0,MEDICAL,B,3000,10.25,0,0.05,N,4
21,35000.0,MORTGAGE,5.0,PERSONAL,B,6900,12.42,0,0.2,N,3
23,35000.0,OWN,2.0,VENTURE,B,14000,11.011694892245036,0,0.4,N,3
22,60000.0,RENT,2.0,PERSONAL,B,3000,11.89,0,0.05,N,4
26,60996.0,RENT,6.0,HOMEIMPROVEMENT,C,3000,12.22,0,0.05,Y,4
24,35000.0,MORTGAGE,6.0,MEDICAL,B,8575,10.65,0,0.24,N,4
22,35000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9500,6.03,0,0.27,N,3
24,55160.0,RENT,0.0,EDUCATION,A,3000,8.9,1,0.05,N,3
23,61200.0,RENT,7.0,PERSONAL,B,3000,12.42,0,0.05,N,2
21,35000.0,OWN,3.0,EDUCATION,C,5000,14.27,0,0.14,Y,3
25,35000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,7000,11.011694892245036,0,0.2,N,2
24,62000.0,RENT,7.0,EDUCATION,B,3000,9.99,0,0.05,N,2
23,56500.0,RENT,7.0,DEBTCONSOLIDATION,D,3000,14.84,1,0.05,Y,3
23,57000.0,RENT,6.0,HOMEIMPROVEMENT,D,3000,14.59,1,0.05,N,2
24,35000.0,OWN,1.0,HOMEIMPROVEMENT,D,7000,16.29,0,0.2,Y,4
24,35000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7500,7.9,0,0.21,N,3
26,64000.0,RENT,2.0,MEDICAL,A,3000,11.011694892245036,0,0.05,N,4
22,58170.0,RENT,1.0,EDUCATION,A,3000,9.07,1,0.05,N,2
23,58800.0,RENT,7.0,PERSONAL,B,3000,10.36,1,0.05,N,4
22,58992.0,RENT,0.0,MEDICAL,C,3000,12.84,1,0.05,Y,3
25,65000.0,RENT,1.0,HOMEIMPROVEMENT,A,3000,8.49,0,0.05,N,4
24,35000.0,OWN,1.0,MEDICAL,A,10000,7.9,0,0.29,N,4
22,65000.0,RENT,0.0,EDUCATION,A,3000,6.99,0,0.05,N,4
22,35000.0,OWN,1.0,EDUCATION,B,8000,12.69,0,0.23,N,4
26,65000.0,RENT,1.0,VENTURE,A,3000,5.79,0,0.05,N,2
23,65004.0,RENT,4.0,EDUCATION,D,3000,14.84,0,0.05,N,3
26,35000.0,MORTGAGE,10.0,PERSONAL,B,8000,12.69,0,0.23,N,3
23,65004.0,RENT,0.0,VENTURE,C,3000,13.61,0,0.05,Y,3
23,66000.0,RENT,3.0,EDUCATION,A,3000,5.99,0,0.05,N,2
25,60000.0,RENT,3.0,MEDICAL,C,3000,13.47,1,0.05,Y,3
23,67000.0,RENT,7.0,MEDICAL,B,3000,10.99,0,0.04,N,2
23,35000.0,MORTGAGE,0.0,VENTURE,B,12000,12.42,0,0.34,N,3
21,35000.0,OWN,5.0,VENTURE,B,8000,9.91,0,0.23,N,3
22,35000.0,MORTGAGE,5.0,MEDICAL,A,5000,7.9,0,0.14,N,3
26,67500.0,RENT,0.0,EDUCATION,B,3000,8.88,0,0.04,N,2
26,67500.0,RENT,1.0,HOMEIMPROVEMENT,A,3000,9.32,0,0.04,N,4
21,68000.0,RENT,3.0,PERSONAL,C,3000,11.78,0,0.04,N,2
26,54400.0,RENT,2.0,MEDICAL,E,3000,19.42,1,0.05,N,2
23,70000.0,RENT,1.0,VENTURE,C,3000,14.27,0,0.04,Y,2
22,70000.0,RENT,2.0,PERSONAL,A,3000,7.29,0,0.04,N,4
24,64000.0,RENT,7.0,DEBTCONSOLIDATION,D,3000,15.21,1,0.05,N,4
24,35000.0,MORTGAGE,7.0,EDUCATION,A,15000,7.49,0,0.43,N,4
22,35000.0,MORTGAGE,2.0,EDUCATION,A,6000,7.49,0,0.17,N,4
22,71000.0,RENT,5.0,MEDICAL,C,3000,14.65,0,0.04,N,4
26,71000.0,RENT,9.0,MEDICAL,B,3000,11.011694892245036,0,0.04,N,4
26,35000.0,MORTGAGE,3.0,PERSONAL,B,7200,10.59,0,0.21,N,3
23,72000.0,RENT,8.0,MEDICAL,B,3000,11.99,0,0.04,N,2
21,35000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,11.011694892245036,0,0.43,N,4
23,72000.0,RENT,7.0,PERSONAL,A,3000,7.43,0,0.04,N,2
26,72054.0,RENT,9.0,HOMEIMPROVEMENT,A,3000,7.29,0,0.04,N,2
23,73000.0,RENT,2.0,VENTURE,B,3000,12.18,0,0.04,N,3
22,35000.0,MORTGAGE,,VENTURE,F,5000,21.36,0,0.14,Y,2
23,74250.0,RENT,3.0,DEBTCONSOLIDATION,B,3000,11.99,0,0.04,N,4
23,35000.0,MORTGAGE,7.0,EDUCATION,A,2100,5.42,0,0.06,N,3
24,29000.0,MORTGAGE,1.0,MEDICAL,D,6000,15.62,1,0.21,N,3
21,35000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4800,10.99,0,0.14,N,3
22,75000.0,RENT,4.0,EDUCATION,A,3000,8.9,0,0.04,N,2
24,35000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4800,5.42,0,0.14,N,3
23,75000.0,RENT,2.0,PERSONAL,A,3000,11.011694892245036,0,0.04,N,2
24,75000.0,RENT,4.0,HOMEIMPROVEMENT,C,3000,11.011694892245036,0,0.04,N,4
23,35000.0,MORTGAGE,4.0,VENTURE,A,3825,7.49,0,0.11,N,4
23,77200.0,RENT,1.0,EDUCATION,B,3000,9.63,0,0.04,N,2
25,77500.0,RENT,3.0,HOMEIMPROVEMENT,A,3000,6.54,0,0.04,N,4
25,35000.0,OWN,2.0,MEDICAL,A,6400,11.011694892245036,0,0.18,N,2
23,78000.0,RENT,5.0,VENTURE,D,3000,16.89,0,0.04,N,3
22,78000.0,RENT,7.0,PERSONAL,A,3000,6.99,0,0.04,N,4
22,78000.0,RENT,4.0,VENTURE,E,3000,16.32,0,0.04,N,2
22,83000.0,RENT,4.0,EDUCATION,A,3000,9.63,0,0.04,N,3
25,84000.0,RENT,9.0,DEBTCONSOLIDATION,A,3000,5.79,0,0.04,N,3
25,67147.0,RENT,9.0,MEDICAL,D,3000,16.02,1,0.04,Y,4
22,35000.0,MORTGAGE,7.0,PERSONAL,B,3500,11.49,0,0.1,N,3
22,85000.0,RENT,5.0,EDUCATION,B,3000,10.99,0,0.04,N,2
23,85000.0,RENT,5.0,VENTURE,A,3000,7.49,0,0.04,N,3
24,89523.0,RENT,8.0,PERSONAL,B,3000,10.25,0,0.03,N,3
23,35000.0,OWN,2.0,VENTURE,A,5500,5.42,0,0.16,N,2
26,90000.0,RENT,5.0,MEDICAL,B,3000,11.011694892245036,0,0.03,N,4
25,35000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,10000,11.99,0,0.29,N,4
25,35000.0,MORTGAGE,6.0,PERSONAL,A,5000,5.99,0,0.14,N,4
26,100000.0,RENT,3.0,DEBTCONSOLIDATION,C,3000,13.57,0,0.03,N,3
22,29000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,9000,11.011694892245036,1,0.31,N,4
24,100000.0,RENT,0.0,HOMEIMPROVEMENT,B,3000,9.76,0,0.03,N,3
26,103000.0,RENT,4.0,PERSONAL,A,3000,7.88,0,0.03,N,4
24,110000.0,RENT,8.0,VENTURE,A,3000,7.88,0,0.03,N,2
21,35000.0,OWN,5.0,EDUCATION,A,4000,7.29,0,0.11,N,2
23,110000.0,RENT,6.0,EDUCATION,C,3000,14.22,0,0.03,N,3
24,115154.0,RENT,8.0,HOMEIMPROVEMENT,C,3000,14.27,0,0.03,N,2
24,120390.0,RENT,8.0,HOMEIMPROVEMENT,A,3000,5.79,0,0.02,N,4
24,35000.0,MORTGAGE,3.0,VENTURE,A,3600,6.92,0,0.1,N,2
26,35000.0,OWN,1.0,VENTURE,B,5600,11.11,0,0.16,N,4
21,35000.0,OWN,5.0,EDUCATION,C,6500,13.43,0,0.19,N,2
24,125000.0,RENT,3.0,DEBTCONSOLIDATION,C,3000,14.72,0,0.02,Y,3
22,35000.0,MORTGAGE,7.0,VENTURE,A,4000,7.29,0,0.11,N,2
26,125000.0,RENT,10.0,MEDICAL,B,3000,12.21,0,0.02,N,4
24,35000.0,MORTGAGE,8.0,VENTURE,B,2000,10.37,0,0.06,N,2
24,142000.0,RENT,3.0,DEBTCONSOLIDATION,A,3000,7.88,0,0.02,N,2
25,137400.0,RENT,4.0,EDUCATION,C,3000,13.06,1,0.02,N,2
25,180000.0,RENT,2.0,VENTURE,B,3000,11.12,0,0.02,N,2
25,17436.0,RENT,,VENTURE,B,3025,11.49,1,0.17,N,2
25,35000.0,OWN,3.0,EDUCATION,C,3600,13.43,0,0.1,N,3
22,16800.0,RENT,1.0,EDUCATION,B,3050,9.91,1,0.18,N,3
26,35000.0,OWN,,PERSONAL,B,7200,11.11,0,0.21,N,4
23,24000.0,RENT,0.0,MEDICAL,A,3050,7.49,0,0.13,N,4
